num_trained_data,epoch,total_num_choosen_data,loss,acc
4930,10,493.0,0.3921567499637604,0.9432048681541582
9860,20,493.0,0.31993237137794495,0.9959432048681541
14790,30,493.0,0.32072293758392334,1.0
19720,40,493.0,0.3167489767074585,1.0
24650,50,493.0,0.3177805244922638,1.0
29480,60,915.0,0.4823986291885376,0.8923395445134575
34310,70,915.0,0.33824628591537476,0.9937888198757764
39140,80,915.0,0.33141884207725525,0.9958592132505176
43970,90,915.0,0.3199189603328705,0.9958592132505176
48800,100,915.0,0.31812039017677307,0.9958592132505176
53720,110,1297.0,0.431321918964386,0.9024390243902439
58640,120,1297.0,0.33436042070388794,0.9959349593495935
63560,130,1297.0,0.3175296485424042,0.9979674796747967
68480,140,1297.0,0.3175273537635803,1.0
73400,150,1297.0,0.3179296851158142,1.0
78250,160,1684.0,0.4585486948490143,0.8329896907216495
83100,170,1684.0,0.3454054892063141,0.9711340206185567
87950,180,1684.0,0.3437230587005615,0.9855670103092784
92800,190,1684.0,0.3320279121398926,0.9917525773195877
97650,200,1684.0,0.3410586416721344,0.9917525773195877
102690,210,2037.0,0.5133952498435974,0.6507936507936508
107730,220,2037.0,0.452799916267395,0.751984126984127
112770,230,2037.0,0.7358899712562561,0.8353174603174603
117810,240,2037.0,0.5219407081604004,0.8908730158730159
122850,250,2037.0,0.341344952583313,0.8968253968253969
128160,260,2350.0,0.46547144651412964,0.8606403013182674
133470,270,2350.0,0.3415982723236084,0.9736346516007532
138780,280,2350.0,0.3519088625907898,0.9830508474576272
144090,290,2350.0,0.37689751386642456,0.9868173258003766
149400,300,2350.0,0.3519108295440674,0.9849340866290018
154210,310,2604.0,0.4001070559024811,0.9230769230769231
159020,320,2604.0,0.33266228437423706,0.997920997920998
163830,330,2604.0,0.3176492154598236,0.997920997920998
168640,340,2604.0,0.31706371903419495,0.997920997920998
173450,350,2604.0,0.3169938325881958,0.997920997920998
178210,360,2858.0,0.4502134919166565,0.8592436974789915
182970,370,2858.0,0.32711732387542725,0.9894957983193278
187730,380,2858.0,0.34066537022590637,0.9957983193277311
192490,390,2858.0,0.3218342661857605,0.9978991596638656
197250,400,2858.0,0.31966328620910645,0.9978991596638656
202070,410,3055.0,0.38662588596343994,0.921161825726141
206890,420,3055.0,0.3212461471557617,0.9896265560165975
211710,430,3055.0,0.3410266935825348,0.9937759336099585
216530,440,3055.0,0.32974472641944885,0.995850622406639
221350,450,3055.0,0.3170067071914673,0.995850622406639
226260,460,3255.0,0.4965384900569916,0.869653767820774
231170,470,3255.0,0.34314674139022827,0.9816700610997964
236080,480,3255.0,0.34094080328941345,0.9898167006109979
240990,490,3255.0,0.31820470094680786,0.9938900203665988
245900,500,3255.0,0.3309484124183655,0.9959266802443992
251120,510,3469.0,0.5405402183532715,0.8467432950191571
256340,520,3469.0,0.33780765533447266,0.9636015325670498
261560,530,3469.0,0.3332597315311432,0.9846743295019157
266780,540,3469.0,0.36745885014533997,0.9827586206896551
272000,550,3469.0,0.32007190585136414,0.9865900383141762
277520,560,3665.0,0.43880778551101685,0.8840579710144928
283040,570,3665.0,0.34439513087272644,0.9692028985507246
288560,580,3665.0,0.3581749200820923,0.980072463768116
294080,590,3665.0,0.39262107014656067,0.9818840579710145
299600,600,3665.0,0.3180442154407501,0.9836956521739131
304910,610,3839.0,0.46292439103126526,0.8681732580037664
310220,620,3839.0,0.3290863335132599,0.9717514124293786
315530,630,3839.0,0.34268346428871155,0.9792843691148776
320840,640,3839.0,0.3563316762447357,0.9849340866290018
326150,650,3839.0,0.3188844621181488,0.9849340866290018
331320,660,3987.0,0.6036941409111023,0.7891682785299806
336490,670,3987.0,0.5207839012145996,0.9148936170212766
341660,680,3987.0,0.3385203778743744,0.9613152804642167
346830,690,3987.0,0.3283342719078064,0.9613152804642167
352000,700,3987.0,0.4125661551952362,0.9690522243713733
357340,710,4110.0,0.4442406892776489,0.8951310861423221
362680,720,4110.0,0.3583158254623413,0.9775280898876404
368020,730,4110.0,0.3496408760547638,0.9850187265917603
373360,740,4110.0,0.3168940246105194,0.9925093632958801
378700,750,4110.0,0.3212077021598816,0.9925093632958801
383440,760,4236.0,0.47079983353614807,0.9050632911392406
388180,770,4236.0,0.35477110743522644,0.9683544303797469
392920,780,4236.0,0.3583379089832306,0.9704641350210971
397660,790,4236.0,0.3319139778614044,0.9746835443037974
402400,800,4236.0,0.31619003415107727,0.9767932489451476
407290,810,4344.0,0.39154669642448425,0.918200408997955
412180,820,4344.0,0.3601984679698944,0.9652351738241309
417070,830,4344.0,0.3385651707649231,0.9754601226993865
421960,840,4344.0,0.3265671133995056,0.9815950920245399
426850,850,4344.0,0.3178284168243408,0.9877300613496932
431440,860,4430.0,0.4326716363430023,0.8758169934640523
436030,870,4430.0,0.3688949942588806,0.9694989106753813
440620,880,4430.0,0.3344111144542694,0.9825708061002179
445210,890,4430.0,0.3153580129146576,0.9825708061002179
449800,900,4430.0,0.33773061633110046,0.9803921568627451
454620,910,4510.0,0.3828984200954437,0.9253112033195021
459440,920,4510.0,0.3663730323314667,0.983402489626556
464260,930,4510.0,0.36406317353248596,0.979253112033195
469080,940,4510.0,0.32857492566108704,0.975103734439834
473900,950,4510.0,0.31498488783836365,0.9854771784232366
478930,960,4583.0,0.7093591690063477,0.6779324055666004
483960,970,4583.0,0.8919811248779297,0.7117296222664016
488990,980,4583.0,0.46895885467529297,0.7534791252485089
494020,990,4583.0,0.8336019515991211,0.7912524850894632
499050,1000,4583.0,0.567237913608551,0.8011928429423459
503940,1010,4642.0,0.38821813464164734,0.9059304703476483
508830,1020,4642.0,0.33794620633125305,0.9693251533742331
513720,1030,4642.0,0.3594591021537781,0.9693251533742331
518610,1040,4642.0,0.3317798674106598,0.9734151329243353
523500,1050,4642.0,0.3817489743232727,0.9693251533742331
528540,1060,4706.0,0.4066407084465027,0.8452380952380952
533580,1070,4706.0,0.3679097890853882,0.8948412698412699
538620,1080,4706.0,0.3536565899848938,0.9305555555555556
543660,1090,4706.0,0.7701910734176636,0.9265873015873016
548700,1100,4706.0,0.5706139802932739,0.9325396825396826
553770,1110,4767.0,0.5487315058708191,0.7731755424063116
558840,1120,4767.0,0.5173385143280029,0.8816568047337278
563910,1130,4767.0,0.43671512603759766,0.9211045364891519
568980,1140,4767.0,0.5121327638626099,0.9408284023668639
574050,1150,4767.0,0.33533719182014465,0.9408284023668639
579130,1160,4815.0,0.7537821531295776,0.7637795275590551
584210,1170,4815.0,0.6600032448768616,0.8956692913385826
589290,1180,4815.0,0.4315938949584961,0.9566929133858267
594370,1190,4815.0,0.7487391233444214,0.9429133858267716
599450,1200,4815.0,0.32109886407852173,0.9586614173228346
604560,1210,4864.0,0.3927205801010132,0.7984344422700587
609670,1220,4864.0,0.603583574295044,0.9080234833659491
614780,1230,4864.0,0.3233557641506195,0.9452054794520548
619890,1240,4864.0,0.32018712162971497,0.9471624266144814
625000,1250,4864.0,0.41897010803222656,0.9549902152641878
629750,1260,4910.0,0.39998355507850647,0.8821052631578947
634500,1270,4910.0,0.37656062841415405,0.9621052631578947
639250,1280,4910.0,0.347764790058136,0.9642105263157895
644000,1290,4910.0,0.35549572110176086,0.9663157894736842
648750,1300,4910.0,0.3421091139316559,0.9642105263157895
653570,1310,4948.0,0.3715154528617859,0.9066390041493776
658390,1320,4948.0,0.369039922952652,0.9522821576763485
663210,1330,4948.0,0.341440886259079,0.9564315352697096
668030,1340,4948.0,0.349751740694046,0.9813278008298755
672850,1350,4948.0,0.3685362935066223,0.9730290456431535
677810,1360,4988.0,0.428521066904068,0.8891129032258065
682770,1370,4988.0,0.34238359332084656,0.969758064516129
687730,1380,4988.0,0.3472754657268524,0.9737903225806451
692690,1390,4988.0,0.3478982746601105,0.9717741935483871
697650,1400,4988.0,0.34829533100128174,0.9758064516129032
702260,1410,5005.0,0.41115158796310425,0.8893709327548807
706870,1420,5005.0,0.3636084794998169,0.9479392624728851
711480,1430,5005.0,0.35188063979148865,0.9631236442516269
716090,1440,5005.0,0.364285409450531,0.9609544468546638
720700,1450,5005.0,0.3319770097732544,0.9718004338394793
725450,1460,5035.0,0.44454798102378845,0.8863157894736842
730200,1470,5035.0,0.34486979246139526,0.9726315789473684
734950,1480,5035.0,0.32914116978645325,0.9831578947368421
739700,1490,5035.0,0.3196614980697632,0.9852631578947368
744450,1500,5035.0,0.3449777364730835,0.9873684210526316
749660,1510,5063.0,0.3652823865413666,0.9174664107485605
754870,1520,5063.0,0.3571387827396393,0.9673704414587332
760080,1530,5063.0,0.3622412383556366,0.9750479846449136
765290,1540,5063.0,0.36049696803092957,0.9750479846449136
770500,1550,5063.0,0.3383684754371643,0.9750479846449136
775520,1560,5086.0,0.5494241714477539,0.7330677290836654
780540,1570,5086.0,0.3287671208381653,0.8047808764940239
785560,1580,5086.0,0.46032172441482544,0.8446215139442231
790580,1590,5086.0,0.33934760093688965,0.848605577689243
795600,1600,5086.0,0.4399220943450928,0.8585657370517928
800750,1610,5117.0,0.678368866443634,0.8446601941747572
805900,1620,5117.0,0.4443356692790985,0.9398058252427185
811050,1630,5117.0,0.3836699426174164,0.9592233009708738
816200,1640,5117.0,0.449499249458313,0.9650485436893204
821350,1650,5117.0,0.32623347640037537,0.970873786407767
826830,1660,5138.0,0.43885692954063416,0.8996350364963503
832310,1670,5138.0,0.3484897315502167,0.9616788321167883
837790,1680,5138.0,0.3314492404460907,0.9653284671532847
843270,1690,5138.0,0.3801519572734833,0.968978102189781
848750,1700,5138.0,0.35677778720855713,0.9744525547445255
853950,1710,5162.0,0.61185622215271,0.8923076923076924
859150,1720,5162.0,0.33645716309547424,0.9461538461538461
864350,1730,5162.0,0.37126868963241577,0.9519230769230769
869550,1740,5162.0,0.31661108136177063,0.9615384615384616
874750,1750,5162.0,0.39444637298583984,0.9653846153846154
879480,1760,5182.0,0.47858381271362305,0.86892177589852
884210,1770,5182.0,0.37062251567840576,0.9217758985200846
888940,1780,5182.0,0.4268682897090912,0.9386892177589852
893670,1790,5182.0,0.37545379996299744,0.9281183932346723
898400,1800,5182.0,0.3701952397823334,0.945031712473573
903330,1810,5194.0,0.42578721046447754,0.8904665314401623
908260,1820,5194.0,0.33825457096099854,0.9634888438133874
913190,1830,5194.0,0.33683401346206665,0.9756592292089249
918120,1840,5194.0,0.3385102152824402,0.9716024340770791
923050,1850,5194.0,0.33675262331962585,0.9716024340770791
928270,1860,5210.0,0.40609490871429443,0.8620689655172413
933490,1870,5210.0,0.5221685171127319,0.9425287356321839
938710,1880,5210.0,0.3351772427558899,0.9597701149425287
943930,1890,5210.0,0.35550984740257263,0.9674329501915708
949150,1900,5210.0,0.32271942496299744,0.9693486590038314
954000,1910,5224.0,0.4119700789451599,0.8701030927835052
958850,1920,5224.0,0.3505381643772125,0.9463917525773196
963700,1930,5224.0,0.3647529184818268,0.9628865979381444
968550,1940,5224.0,0.32699161767959595,0.9649484536082474
973400,1950,5224.0,0.3508681654930115,0.9670103092783505
978160,1960,5232.0,0.40197667479515076,0.8928571428571429
982920,1970,5232.0,0.37084051966667175,0.9642857142857143
987680,1980,5232.0,0.34142959117889404,0.9726890756302521
992440,1990,5232.0,0.31615912914276123,0.9747899159663865
997200,2000,5232.0,0.3410102128982544,0.9747899159663865
1002280,2010,5244.0,0.34500813484191895,0.8385826771653543
1007360,2020,5244.0,0.44087278842926025,0.9192913385826772
1012440,2030,5244.0,0.32478129863739014,0.9330708661417323
1017520,2040,5244.0,0.595661997795105,0.9488188976377953
